game_id,retrosheet_id,pitch_count,strike_count,ball_count
CHN201405060,russj003,8,5,3
CHN201405060,strop001,22,13,9
CHN201405060,villc001,8,5,3
CHN201405060,webbd001,19,11,8
CHN201405160,grimj002,16,11,5
CHN201405160,lohsk001,92,64,28
CHN201405160,rodrf003,11,7,4
CHN201405160,russj003,13,10,3
CHN201405160,samaj001,99,61,38
CHN201405160,schlb001,26,14,12
CHN201405160,smitw002,11,7,4
CHN201405160,veraj001,17,12,5
CHN201405170,dukez001,14,9,5
CHN201405170,garzm001,105,66,39
CHN201405170,jacke001,115,77,38
CHN201405170,ramin001,18,10,8
CHN201405170,rondh001,8,5,3
CHN201405180,estrm001,99,62,37
CHN201405180,kintb001,12,9,3
CHN201405180,rondh001,18,13,5
CHN201405180,schlb001,16,11,5
CHN201405180,thort001,16,9,7
CHN201405180,woodt004,103,66,37
CHN201405180,wootr001,11,8,3
CHN201405200,claip001,18,10,8
CHN201405200,dalem002,24,16,8
CHN201405200,grimj002,1,1,0
CHN201405200,hammj002,92,59,33
CHN201405200,ramin001,22,13,9
CHN201405200,rondh001,11,7,4
CHN201405200,russj003,24,16,8
CHN201405200,schlb001,6,5,1
CHN201405200,tanam001,88,63,25
CHN201405200,thorm001,9,4,5
CHN201405210,aceva001,10,7,3
CHN201405210,betad001,21,14,7
CHN201405210,claip001,14,10,4
CHN201405210,dalem002,31,19,12
CHN201405210,robed002,14,11,3
CHN201405210,rondh001,22,15,7
CHN201405210,russj003,17,12,5
CHN201405210,samaj001,95,60,35
CHN201405210,schlb001,19,10,9
CHN201405210,thorm001,10,7,3
CHN201405210,veraj001,29,14,15
CHN201405210,warra001,19,10,9
CHN201405210,whitc001,71,47,24
CHN201405210,wrigw001,33,18,15
CHN201406030,arrij001,105,64,41
CHN201406030,blacv001,14,8,6
CHN201406030,edgij001,11,9,2
CHN201406030,ramin001,9,6,3
CHN201406030,rices001,16,13,3
CHN201406030,rondh001,13,7,6
CHN201406030,russj003,28,21,7
CHN201406030,schlb001,14,8,6
CHN201406030,wheez001,107,67,40
CHN201406040,carlb001,25,15,10
CHN201406040,eveld001,11,6,5
CHN201406040,famij001,5,2,3
CHN201406040,grimj002,1,1,0
CHN201406040,jacke001,110,63,47
CHN201406040,matsd001,88,47,41
CHN201406040,rices001,8,3,5
CHN201406040,rondh001,15,12,3
CHN201406040,russj003,5,4,1
CHN201406040,strop001,7,5,2
CHN201406040,torrc001,23,15,8
CHN201406040,villc001,24,12,12
CHN201406040,wrigw001,5,3,2
CHN201406050,blacv001,33,21,12
CHN201406050,degrj001,90,59,31
CHN201406050,edgij001,7,5,2
CHN201406050,grimj002,18,11,7
CHN201406050,mejij001,20,15,5
CHN201406050,ramin001,17,13,4
CHN201406050,schlb001,16,12,4
CHN201406050,strop001,20,10,10
CHN201406050,woodt004,92,51,41
CHN201406060,dunnm002,15,8,7
CHN201406060,eovan001,106,76,30
CHN201406060,hammj002,99,66,33
CHN201406060,jennd003,18,14,4
CHN201406060,morrb002,5,3,2
CHN201406060,ramin001,12,8,4
CHN201406060,ramoa001,17,13,4
CHN201406060,rondh001,32,22,10
CHN201406060,schlb001,32,21,11
CHN201406060,slowk001,9,9,0
CHN201406060,villc001,26,15,11
CHN201406060,wrigw001,3,2,1
CHN201406070,grimj002,6,4,2
CHN201406070,hatcc002,34,23,11
CHN201406070,morrb002,11,7,4
CHN201406070,samaj001,103,70,33
CHN201406070,strop001,10,6,4
CHN201406070,wolfr001,109,68,41
CHN201406070,wrigw001,7,5,2
CHN201406080,alvah001,69,54,15
CHN201406080,arrij001,93,60,33
CHN201406080,cishs001,15,10,5
CHN201406080,dunnm002,18,8,10
CHN201406080,grimj002,13,10,3
CHN201406080,jennd003,16,10,6
CHN201406080,morrb002,4,2,2
CHN201406080,ramoa001,20,8,12
CHN201406080,schlb001,28,14,14
CHN201406080,strop001,25,11,14
CHN201406200,grilj001,20,13,7
CHN201406200,jacke001,86,51,35
CHN201406200,mortc002,104,66,38
CHN201406200,ramin001,26,15,11
CHN201406200,rondh001,8,7,1
CHN201406200,schlb001,17,12,5
CHN201406200,strop001,18,11,7
CHN201406200,wilsj004,13,7,6
CHN201406200,wrigw001,4,3,1
CHN201406210,grimj002,26,18,8
CHN201406210,hughj001,1,1,0
CHN201406210,melam001,12,9,3
CHN201406210,schlb001,3,2,1
CHN201406210,villc001,25,14,11
CHN201406210,watst001,9,7,2
CHN201406210,woodt004,99,57,42
CHN201406210,worlv001,89,68,21
CHN201406220,cumpb001,87,55,32
CHN201406220,hammj002,108,70,38
CHN201406220,melam001,13,9,4
CHN201406220,ramin001,18,8,10
CHN201406220,russj003,7,5,2
CHN201406220,strop001,9,5,4
CHN201406220,watst001,19,15,4
CHN201406230,broxj001,14,10,4
CHN201406230,ondrl001,10,7,3
CHN201406230,rondh001,32,20,12
CHN201406230,russj003,8,5,3
CHN201406230,samaj001,107,66,41
CHN201406230,schlb001,13,7,6
CHN201406230,simoa001,111,78,33
CHN201406230,strop001,24,13,11
CHN201406240,arrij001,94,66,28
CHN201406240,bailh001,81,53,28
CHN201406240,diazj005,15,11,4
CHN201406240,grimj002,7,2,5
CHN201406240,hoovj002,11,7,4
CHN201406240,lecus001,31,17,14
CHN201406240,ramin001,14,9,5
CHN201406240,russj003,1,1,0
CHN201406240,schlb001,5,2,3
CHN201406240,wrigw001,3,2,1
CHN201406250,broxj001,11,7,4
CHN201406250,chapa001,20,12,8
CHN201406250,grimj002,15,8,7
CHN201406250,jacke001,95,53,42
CHN201406250,latom001,106,76,30
CHN201406250,russj003,19,12,7
CHN201406250,villc001,19,12,7
CHN201406260,fistd001,102,72,30
CHN201406260,ramin001,2,1,1
CHN201406260,rondh001,14,11,3
CHN201406260,stamc001,38,22,16
CHN201406260,strop001,11,5,6
CHN201406260,woodt004,98,57,41
CHN201406270,barra001,5,3,2
CHN201406270,blevj001,26,12,14
CHN201406270,grimj002,9,4,5
CHN201406270,hammj002,101,64,37
CHN201406270,hillt001,13,7,6
CHN201406270,roart001,101,72,29
CHN201406270,schlb001,3,1,2
CHN201406270,wrigw001,19,11,8
CHN201406281,beeld001,91,54,37
CHN201406281,clipt001,28,19,9
CHN201406281,gonzg003,99,62,37
CHN201406281,grimj002,12,6,6
CHN201406281,schlb001,13,8,5
CHN201406281,sorir001,10,9,1
CHN201406281,villc001,17,12,5
CHN201406281,wrigw001,2,1,1
CHN201406282,cedex001,18,13,5
CHN201406282,detwr001,34,21,13
CHN201406282,ramin001,15,8,7
CHN201406282,rondh001,22,10,12
CHN201406282,russj003,14,10,4
CHN201406282,samaj001,75,54,21
CHN201406282,strop001,13,10,3
CHN201406282,treib001,78,54,24
CHN201407110,arrij001,98,61,37
CHN201407110,ramin001,6,3,3
CHN201407110,rondh001,12,8,4
CHN201407110,simms001,23,14,9
CHN201407110,varva001,12,7,5
CHN201407110,waldj001,14,8,6
CHN201407110,wooda002,93,53,40
CHN201407120,carpd001,18,13,5
CHN201407120,haled001,16,11,5
CHN201407120,jacke001,74,41,33
CHN201407120,minom001,92,64,28
CHN201407120,russj003,17,10,7
CHN201407120,schlb001,17,12,5
CHN201407120,villc001,36,23,13
CHN201407130,avill001,13,3,10
CHN201407130,grimj002,20,11,9
CHN201407130,kimbc001,7,6,1
CHN201407130,ramin001,11,7,4
CHN201407130,rossz001,28,13,15
CHN201407130,simms001,11,4,7
CHN201407130,tehej001,109,66,43
CHN201407130,waldj001,7,4,3
CHN201407130,woodt004,104,66,38
CHN201407130,wrigw001,6,5,1
CHN201407220,boyeb001,29,21,8
CHN201407220,hendk001,83,55,28
CHN201407220,staut001,5,4,1
CHN201407220,strop001,12,9,3
CHN201407220,stule002,103,64,39
CHN201407220,thayd001,12,9,3
CHN201407220,wrigw001,13,6,7
CHN201407230,grimj002,35,18,17
CHN201407230,kenni001,101,62,39
CHN201407230,quack001,14,8,6
CHN201407230,russj003,20,11,9
CHN201407230,schlb001,20,11,9
CHN201407230,thayd001,10,7,3
CHN201407230,torra002,11,4,7
CHN201407230,villc001,31,21,10
CHN201407230,vincn001,6,4,2
CHN201407230,wadat001,87,53,34
CHN201407240,jacke001,87,54,33
CHN201407240,rondh001,12,11,1
CHN201407240,rosst001,104,68,36
CHN201407240,russj003,11,7,4
CHN201407240,schlb001,16,9,7
CHN201407240,staut001,40,28,12
CHN201407240,strop001,12,6,6
CHN201407240,vincn001,25,21,4
CHN201407240,wrigw001,21,13,8
CHN201407250,choar001,5,4,1
CHN201407250,frees001,7,1,6
CHN201407250,grimj002,20,9,11
CHN201407250,kellj001,95,56,39
CHN201407250,manes001,5,3,2
CHN201407250,neshp001,21,16,5
CHN201407250,ramin001,20,12,8
CHN201407250,rondh001,13,10,3
CHN201407250,siegk001,24,15,9
CHN201407250,woodt004,113,74,39
CHN201407250,wrigw001,13,8,5
CHN201407260,arrij001,109,68,41
CHN201407260,choar001,4,3,1
CHN201407260,frees001,14,8,6
CHN201407260,mills001,87,56,31
CHN201407260,neshp001,9,8,1
CHN201407260,parkb001,28,19,9
CHN201407260,roset001,16,14,2
CHN201407260,russj003,28,18,10
CHN201407260,schlb001,15,6,9
CHN201407270,hendk001,94,57,37
CHN201407270,rondh001,10,8,2
CHN201407270,roset001,16,12,4
CHN201407270,siegk001,12,6,6
CHN201407270,strop001,13,10,3
CHN201407270,waina001,98,58,40
CHN201407270,wrigw001,14,9,5
CHN201407280,belim001,3,2,1
CHN201407280,bettc001,4,2,2
CHN201407280,flany001,93,65,28
CHN201407280,massn001,17,7,10
CHN201407280,rondh001,11,7,4
CHN201407280,russj003,3,3,0
CHN201407280,strop001,7,4,3
CHN201407280,wadat001,97,61,36
CHN201407290,bakej002,11,6,5
CHN201407290,belim001,10,7,3
CHN201407290,brotr001,36,22,14
CHN201407290,delaj001,118,72,46
CHN201407290,grimj002,18,11,7
CHN201407290,hawkl001,27,20,7
CHN201407290,jacke001,105,64,41
CHN201407290,kahnt001,8,6,2
CHN201407290,logab001,17,10,7
CHN201407290,massn001,36,19,17
CHN201407290,matzt001,16,9,7
CHN201407290,ottaa001,14,8,6
CHN201407290,parkb001,27,16,11
CHN201407290,russj003,26,19,7
CHN201407290,schlb001,19,11,8
CHN201407290,strop001,20,11,9
CHN201407290,villc001,37,23,14
CHN201407290,wrigw001,11,6,5
CHN201407300,andeb004,114,76,38
CHN201407300,grimj002,13,8,5
CHN201407300,kahnt001,22,17,5
CHN201407300,ottaa001,14,10,4
CHN201407300,rondh001,15,11,4
CHN201407300,scahr001,12,7,5
CHN201407300,schlb001,15,8,7
CHN201407300,woodt004,119,76,43
CHN201407300,wrigw001,26,14,12
CHN201407310,arrij001,96,59,37
CHN201407310,belim001,4,3,1
CHN201407310,flany001,24,16,8
CHN201407310,hernp001,94,58,36
CHN201407310,rondh001,19,12,7
CHN201407310,schlb001,23,15,8
CHN201408080,archc001,86,55,31
CHN201408080,boxbb001,32,22,10
CHN201408080,grimj002,5,4,1
CHN201408080,mcgej001,17,9,8
CHN201408080,peraj002,13,9,4
CHN201408080,rondh001,19,16,3
CHN201408080,schlb001,4,3,1
CHN201408080,strop001,24,15,9
CHN201408080,villc001,11,7,4
CHN201408080,wadat001,94,63,31
CHN201408080,wrigw001,2,2,0
CHN201408090,fujik001,14,7,7
CHN201408090,jacke001,93,59,34
CHN201408090,mcgej001,25,19,6
CHN201408090,odorj001,103,74,29
CHN201408090,rusic001,28,19,9
CHN201408090,yatek001,29,21,8
CHN201408100,balfg001,18,12,6
CHN201408100,belij001,21,13,8
CHN201408100,boxbb001,29,19,10
CHN201408100,cobba001,95,61,34
CHN201408100,grimj002,11,8,3
CHN201408100,peraj002,11,8,3
CHN201408100,ramin001,28,16,12
CHN201408100,ramoc001,12,7,5
CHN201408100,rondh001,14,9,5
CHN201408100,strop001,18,15,3
CHN201408100,villc001,7,6,1
CHN201408100,woodt004,93,57,36
CHN201408100,wrigw001,11,6,5
CHN201408100,yatek001,2,1,1
CHN201408110,arrij001,95,62,33
CHN201408110,gally001,101,68,33
CHN201408110,grimj002,21,13,8
CHN201408110,rodrf003,23,16,7
CHN201408110,smitw002,12,6,6
CHN201408110,strop001,2,2,0
CHN201408120,dukez001,6,4,2
CHN201408120,hendk001,96,61,35
CHN201408120,jeffj001,9,7,2
CHN201408120,peraw001,99,62,37
CHN201408120,rondh001,8,5,3
CHN201408120,strop001,3,2,1
CHN201408130,estrm001,52,33,19
CHN201408130,grimj002,3,3,0
CHN201408130,kintb001,16,9,7
CHN201408130,lohsk001,55,34,21
CHN201408130,ramin001,13,8,5
CHN201408130,rondh001,10,7,3
CHN201408130,wadat001,97,67,30
CHN201408140,dukez001,24,17,7
CHN201408140,fierm001,106,71,35
CHN201408140,fujik001,19,12,7
CHN201408140,jacke001,93,55,38
CHN201408140,jeffj001,14,10,4
CHN201408140,smitw002,12,9,3
CHN201408140,turnj002,30,20,10
CHN201408140,villc001,8,5,3
CHN201408190,affej001,15,7,8
CHN201408190,machj002,10,7,3
CHN201408190,petiy001,31,22,9
CHN201408190,rondh001,19,11,8
CHN201408190,strop001,15,9,6
CHN201408190,turnj002,34,20,14
CHN201408190,voger001,76,46,30
CHN201408190,wadat001,79,56,23
CHN201408200,fujik001,25,19,6
CHN201408200,gutij002,13,8,5
CHN201408200,jacke001,61,37,24
CHN201408200,machj002,10,6,4
CHN201408200,peavj001,111,78,33
CHN201408200,villc001,56,34,22
CHN201408200,wrigw001,21,13,8
CHN201408210,bumgm001,116,79,37
CHN201408210,garcj002,15,10,5
CHN201408210,grimj002,21,14,7
CHN201408210,lopej002,7,4,3
CHN201408210,parkb001,22,14,8
CHN201408210,romos001,4,3,1
CHN201408210,woodt004,97,61,36
CHN201408210,wrigw001,13,10,3
CHN201408220,arrij001,99,62,37
CHN201408220,bracb001,10,7,3
CHN201408220,gausk001,101,62,39
CHN201408220,matub001,8,6,2
CHN201408220,mcfat001,4,3,1
CHN201408220,milla002,17,12,5
CHN201408220,rondh001,8,5,3
CHN201408220,strop001,16,11,5
CHN201408230,grimj002,47,26,21
CHN201408230,hendk001,46,33,13
CHN201408230,huntt002,23,15,8
CHN201408230,jimeu001,75,44,31
CHN201408230,norrb001,58,38,20
CHN201408230,ramin001,12,10,2
CHN201408230,rossz001,16,10,6
CHN201408230,wrigw001,18,10,8
CHN201408240,bracb001,12,10,2
CHN201408240,gonzm003,85,57,28
CHN201408240,matub001,19,13,6
CHN201408240,ramin001,15,7,8
CHN201408240,rondh001,8,6,2
CHN201408240,strop001,14,8,6
CHN201408240,wadat001,92,59,33
CHN201409010,dukez001,6,4,2
CHN201409010,jeffj001,23,14,9
CHN201409010,nelsj004,86,59,27
CHN201409010,parkb001,8,6,2
CHN201409010,ramin001,13,8,5
CHN201409010,rondh001,12,9,3
CHN201409010,turnj002,90,52,38
CHN201409020,arrij001,96,67,29
CHN201409020,figaa001,14,9,5
CHN201409020,fujik001,21,13,8
CHN201409020,gally001,98,60,38
CHN201409020,gorzt001,15,10,5
CHN201409020,kintb001,17,9,8
CHN201409020,schlb001,9,7,2
CHN201409020,wrigw001,18,10,8
CHN201409030,estrm001,26,18,8
CHN201409030,figaa001,15,13,2
CHN201409030,garzm001,61,42,19
CHN201409030,grimj002,9,6,3
CHN201409030,hendk001,80,54,26
CHN201409030,kintb001,12,8,4
CHN201409030,ramin001,8,6,2
CHN201409030,rondh001,13,10,3
CHN201409030,smitw002,13,6,7
CHN201409030,strop001,19,14,5
CHN201409050,fujik001,1,1,0
CHN201409050,grimj002,11,7,4
CHN201409050,holdj001,12,7,5
CHN201409050,hughj001,7,5,2
CHN201409050,melam001,24,16,8
CHN201409050,ramin001,16,9,7
CHN201409050,rondh001,13,8,5
CHN201409050,schlb001,12,10,2
CHN201409050,strop001,15,9,6
CHN201409050,villc001,25,14,11
CHN201409050,wadat001,70,41,29
CHN201409050,watst001,38,25,13
CHN201409050,wilsj004,2,1,1
CHN201409050,worlv001,90,54,36
CHN201409050,wrigw001,28,16,12
CHN201409060,cumpb001,19,13,6
CHN201409060,doubf001,81,46,35
CHN201409060,fujik001,10,7,3
CHN201409060,hughj001,8,5,3
CHN201409060,lirif001,98,55,43
CHN201409060,rossz001,18,8,10
CHN201409060,strad003,42,26,16
CHN201409060,vizca001,26,17,9
CHN201409060,wilsj004,26,16,10
CHN201409070,axfoj001,21,12,9
CHN201409070,coleg001,106,72,34
CHN201409070,fujik001,17,11,6
CHN201409070,gomej002,9,4,5
CHN201409070,holdj001,18,9,9
CHN201409070,jokie001,67,47,20
CHN201409070,lafrb001,10,7,3
CHN201409070,parkb001,25,19,6
CHN201409070,woodt004,58,36,22
CHN201409150,parrm001,14,6,8
CHN201409150,ramin001,9,6,3
CHN201409150,rondh001,15,7,8
CHN201409150,simoa001,107,67,40
CHN201409150,strop001,13,6,7
CHN201409150,villp001,8,5,3
CHN201409150,woodt004,98,59,39
CHN201409160,arrij001,110,75,35
CHN201409160,cuetj001,108,67,41
CHN201409160,dennr001,15,9,6
CHN201409160,lecus001,26,17,9
CHN201409170,corcd001,101,58,43
CHN201409170,diazj005,17,13,4
CHN201409170,hendk001,80,57,23
CHN201409170,parrm001,10,6,4
CHN201409170,rondh001,17,10,7
CHN201409170,strop001,12,9,3
CHN201409170,villp001,1,1,0
CHN201409180,baezp001,26,17,9
CHN201409180,greiz001,112,69,43
CHN201409180,grimj002,18,13,5
CHN201409180,jansk001,11,9,2
CHN201409180,parkb001,20,11,9
CHN201409180,ramin001,17,13,4
CHN201409180,rodrp001,15,7,8
CHN201409180,rossz001,4,3,1
CHN201409180,schlb001,23,9,14
CHN201409180,wadat001,80,50,30
CHN201409180,wilsb001,14,10,4
CHN201409180,wrigw001,5,2,3
CHN201409190,elbes001,14,9,5
CHN201409190,fujik001,10,5,5
CHN201409190,howej003,15,12,3
CHN201409190,jacke001,35,21,14
CHN201409190,jokie001,62,43,19
CHN201409190,kersc001,106,63,43
CHN201409190,leagb001,10,7,3
CHN201409190,rossz001,19,10,9
CHN201409190,schlb001,8,6,2
CHN201409190,strad003,33,19,14
CHN201409190,vizca001,15,7,8
CHN201409190,wrigj001,12,11,1
CHN201409200,baezp001,13,8,5
CHN201409200,carmf001,88,56,32
CHN201409200,could001,11,3,8
CHN201409200,doubf001,58,34,24
CHN201409200,friac001,5,3,2
CHN201409200,grimj002,10,5,5
CHN201409200,howej003,24,10,14
CHN201409200,leagb001,2,1,1
CHN201409200,parkb001,15,11,4
CHN201409200,rodrp001,9,6,3
CHN201409200,rondh001,13,7,6
CHN201409200,villc001,16,12,4
CHN201409200,wilsb001,20,14,6
CHN201409200,wrigw001,27,13,14
CHN201409210,baezp001,23,15,8
CHN201409210,friac001,58,35,23
CHN201409210,fujik001,22,14,8
CHN201409210,jansk001,23,18,5
CHN201409210,perec002,23,15,8
CHN201409210,rodrp001,11,6,5
CHN201409210,rossz001,23,16,7
CHN201409210,schlb001,14,12,2
CHN201409210,strad003,18,12,6
CHN201409210,turnj002,87,55,32
CHN201409210,wrigj001,46,29,17
CHN201409220,choar001,12,7,5
CHN201409220,frees001,17,7,10
CHN201409220,parkb001,17,11,6
CHN201409220,villc001,26,17,9
CHN201409220,vizca001,16,9,7
CHN201409220,waina001,106,68,38
CHN201409220,woodt004,107,69,38
CHN201409230,choar001,3,1,2
CHN201409230,grimj002,15,9,6
CHN201409230,hendk001,85,58,27
CHN201409230,lyont001,6,4,2
CHN201409230,manes001,18,15,3
CHN201409230,martc006,20,12,8
CHN201409230,mills001,85,53,32
CHN201409230,neshp001,32,22,10
CHN201409230,ramin001,13,6,7
CHN201409230,rondh001,9,6,3
CHN201409230,rossz001,11,7,4
CHN201409230,strop001,13,9,4
CHN201409240,arrij001,97,69,28
CHN201409240,choar001,2,1,1
CHN201409240,frees001,7,3,4
CHN201409240,lackj001,107,70,37
CHN201409240,manes001,2,1,1
CHN201409240,martc006,12,8,4
CHN201409240,rondh001,14,11,3
CHN201409240,strop001,16,13,3
CHN201504050,cokep001,11,6,5
CHN201504050,lestj001,89,57,32
CHN201504050,martc006,20,11,9
CHN201504050,mottj001,14,12,2
CHN201504050,ramin001,10,8,2
CHN201504050,rondh001,18,10,8
CHN201504050,roset001,16,9,7
CHN201504050,strop001,16,10,6
CHN201504050,waina001,101,60,41
CHN201504050,waldj001,19,12,7
CHN201504080,arrij001,104,65,39
CHN201504080,belim001,14,8,6
CHN201504080,cokep001,9,5,4
CHN201504080,lynnl001,87,53,34
CHN201504080,ramin001,5,3,2
CHN201504080,rondh001,6,5,1
CHN201504080,siegk001,10,7,3
CHN201504080,strop001,2,2,0
CHN201504130,badeb001,6,6,0
CHN201504130,diazj005,25,14,11
CHN201504130,hoovj002,14,9,5
CHN201504130,leakm001,105,71,34
CHN201504130,lestj001,95,59,36
CHN201504130,mottj001,11,7,4
CHN201504130,parrm001,18,7,11
CHN201504130,rondh001,16,11,5
CHN201504130,schlb001,10,7,3
CHN201504130,strop001,13,9,4
CHN201504140,arrij001,110,73,37
CHN201504140,chapa001,21,13,8
CHN201504140,cingt001,11,5,6
CHN201504140,desca001,97,60,37
CHN201504140,gregk001,17,9,8
CHN201504140,rossz001,21,12,9
CHN201504140,strop001,10,7,3
CHN201504150,badeb001,11,8,3
CHN201504150,cokep001,7,3,4
CHN201504150,marqj001,87,55,32
CHN201504150,parrm001,15,9,6
CHN201504150,ramin001,5,1,4
CHN201504150,schlb001,14,9,5
CHN201504150,villp001,19,11,8
CHN201504150,woodt004,99,64,35
CHN201504170,benoj001,8,5,3
CHN201504170,hammj002,92,64,28
CHN201504170,kimbc001,12,9,3
CHN201504170,rondh001,17,13,4
CHN201504170,rossz001,4,3,1
CHN201504170,schlb001,6,4,2
CHN201504170,shiej002,103,65,38
CHN201504170,strop001,16,9,7
CHN201504170,thayd001,22,11,11
CHN201504180,cokep001,9,7,2
CHN201504180,hendk001,81,57,24
CHN201504180,kells001,22,16,6
CHN201504180,kimbc001,20,8,12
CHN201504180,maurb001,17,7,10
CHN201504180,mottj001,13,8,5
CHN201504180,rearc001,8,5,3
CHN201504180,rondh001,31,21,10
CHN201504180,rosst001,115,67,48
CHN201504180,rossz001,27,20,7
CHN201504180,strop001,16,8,8
CHN201504180,thayd001,37,23,14
CHN201504190,benoj001,20,14,6
CHN201504190,casha001,104,70,34
CHN201504190,jacke001,23,16,7
CHN201504190,kells001,11,9,2
CHN201504190,lestj001,97,57,40
CHN201504190,maurb001,9,5,4
CHN201504190,mottj001,20,15,5
CHN201504190,schlb001,12,9,3
CHN201504270,hammj002,107,71,36
CHN201504270,scahr001,27,18,9
CHN201504270,strop001,13,8,5
CHN201504270,worlv001,97,61,36
CHN201504280,basta001,10,5,5
CHN201504280,hughj001,9,8,1
CHN201504280,liz-r001,54,28,26
CHN201504280,lockj001,86,53,33
CHN201504280,mottj001,10,7,3
CHN201504280,rossz001,17,10,7
CHN201504280,woodt004,90,62,28
CHN201504290,camia001,13,10,3
CHN201504290,cokep001,10,6,4
CHN201504290,coleg001,95,59,36
CHN201504290,germg001,31,18,13
CHN201504290,hendk001,96,54,42
CHN201504290,jacke001,38,23,15
CHN201504290,melam001,20,14,6
CHN201504290,watst001,26,19,7
CHN201505010,broxj001,27,15,12
CHN201505010,jeffj001,11,8,3
CHN201505010,lestj001,90,56,34
CHN201505010,peraw001,118,68,50
CHN201505010,rondh001,17,11,6
CHN201505010,strop001,11,9,2
CHN201505020,arrij001,90,62,28
CHN201505020,cokep001,8,6,2
CHN201505020,fierm001,100,65,35
CHN201505020,germg001,16,8,8
CHN201505020,jacke001,23,18,5
CHN201505020,jeffj001,23,13,10
CHN201505020,mottj001,23,14,9
CHN201505020,rodrf003,18,12,6
CHN201505020,smitw002,12,8,4
CHN201505030,broxj001,17,11,6
CHN201505030,cokep001,17,13,4
CHN201505030,germg001,1,1,0
CHN201505030,hammj002,86,57,29
CHN201505030,nelsj004,104,72,32
CHN201505030,rodrf003,15,11,4
CHN201505030,rossz001,11,9,2
CHN201505030,smitw002,6,3,3
CHN201505030,strop001,18,9,9
CHN201505110,carlb001,10,6,4
CHN201505110,degrj001,97,57,40
CHN201505110,gilms001,5,3,2
CHN201505110,goede001,12,8,4
CHN201505110,grimj002,26,18,8
CHN201505110,lestj001,110,65,45
CHN201505110,roblh001,21,14,7
CHN201505110,rondh001,12,6,6
CHN201505110,rossz001,8,6,2
CHN201505120,arrij001,116,70,46
CHN201505120,gilms001,16,11,5
CHN201505120,roblh001,17,11,6
CHN201505120,russj003,17,10,7
CHN201505120,syndn001,103,56,47
CHN201505120,torra002,34,16,18
CHN201505130,famij001,10,4,6
CHN201505130,hammj002,97,68,29
CHN201505130,harvm001,100,70,30
CHN201505130,rondh001,7,6,1
CHN201505130,rossz001,3,3,0
CHN201505130,torrc001,31,15,16
CHN201505140,goede001,16,10,6
CHN201505140,grimj002,16,11,5
CHN201505140,leatj001,5,1,4
CHN201505140,mottj001,12,8,4
CHN201505140,niesj001,90,56,34
CHN201505140,roblh001,10,5,5
CHN201505140,rondh001,15,11,4
CHN201505140,russj003,18,10,8
CHN201505140,strop001,10,10,0
CHN201505140,woodt004,97,60,37
CHN201505150,basta001,6,3,3
CHN201505150,camia001,6,4,2
CHN201505150,grimj002,18,8,10
CHN201505150,hendk001,99,72,27
CHN201505150,hughj001,48,27,21
CHN201505150,jacke001,19,9,10
CHN201505150,liz-r001,19,7,12
CHN201505150,lockj001,102,56,46
CHN201505150,melam001,29,15,14
CHN201505150,mottj001,10,7,3
CHN201505150,rondh001,20,13,7
CHN201505150,rossz001,19,11,8
CHN201505150,russj003,23,13,10
CHN201505150,scahr001,22,12,10
CHN201505150,strop001,25,13,12
CHN201505150,watst001,31,21,10
CHN201505160,basta001,17,12,5
CHN201505160,camia001,25,11,14
CHN201505160,cokep001,2,2,0
CHN201505160,coleg001,107,70,37
CHN201505160,lestj001,110,74,36
CHN201505160,mottj001,10,6,4
CHN201505160,schlb001,5,4,1
CHN201505160,woodt004,10,6,4
CHN201505170,arrij001,106,64,42
CHN201505170,burna001,103,63,40
CHN201505170,melam001,21,14,7
CHN201505170,rossz001,33,18,15
CHN201505170,schlb001,14,9,5
CHN201505170,watst001,19,13,6
CHN201505250,barra001,8,6,2
CHN201505250,grimj002,13,9,4
CHN201505250,mottj001,11,9,2
CHN201505250,roart001,66,46,20
CHN201505250,rondh001,9,7,2
CHN201505250,rossz001,16,8,8
CHN201505250,stord001,18,11,7
CHN201505250,thorm001,3,1,2
CHN201505250,treib001,27,16,11
CHN201505250,wadat001,83,51,32
CHN201505260,barra001,8,5,3
CHN201505260,gracm003,12,7,5
CHN201505260,hendk001,85,53,32
CHN201505260,rondh001,16,10,6
CHN201505260,strop001,12,9,3
CHN201505260,thorm001,12,8,4
CHN201505260,zimmj003,113,77,36
CHN201505270,gracm003,6,2,4
CHN201505270,jansc001,12,8,4
CHN201505270,lestj001,106,69,37
CHN201505270,mottj001,12,9,3
CHN201505270,russj003,5,1,4
CHN201505270,schem001,108,72,36
CHN201505270,stord001,14,11,3
CHN201505270,woodt004,23,12,11
CHN201505290,arrij001,93,65,28
CHN201505290,daviw001,13,9,4
CHN201505290,grimj002,9,6,3
CHN201505290,herrk001,16,9,7
CHN201505290,hollg001,10,9,1
CHN201505290,jacke001,19,13,6
CHN201505290,madsr001,2,2,0
CHN201505290,russj003,6,3,3
CHN201505290,strop001,21,9,12
CHN201505290,volqe001,109,72,37
CHN201505310,daviw001,23,12,11
CHN201505310,frasj002,7,3,4
CHN201505310,grimj002,10,10,0
CHN201505310,herrk001,11,8,3
CHN201505310,madsr001,22,11,11
CHN201505310,mottj001,25,15,10
CHN201505310,rondh001,17,11,6
CHN201505310,rossz001,13,7,6
CHN201505310,russj003,14,8,6
CHN201505310,strop001,9,8,1
