retrosheet_id,year,is_qualified_batter,is_qualified_pitcher,is_qualified_batter_current_standards,is_qualified_pitcher_current_standards,is_qualified_batter_rookie_standards,is_qualified_pitcher_rookie_standards,batter_pa,batter_ab,pitcher_ip,pitcher_cg,team_games
berkj001,2012,0,0,0,0,0,0,5,5,19,0,162
berkl001,1999,0,0,0,0,0,0,106,93,0,0,162
berkl001,2000,0,0,0,0,1,0,417,353,0,0,162
berkl001,2001,1,0,1,0,1,0,688,577,0,0,162
berkl001,2002,1,0,1,0,1,0,692,578,0,0,162
berkl001,2003,1,0,1,0,1,0,658,538,0,0,162
berkl001,2004,1,0,1,0,1,0,687,544,0,0,162
berkl001,2005,1,0,1,0,1,0,565,468,0,0,163
berkl001,2006,1,0,1,0,1,0,646,536,0,0,162
berkl001,2007,1,0,1,0,1,0,668,561,0,0,162
berkl001,2008,1,0,1,0,1,0,665,554,0,0,161
berkl001,2009,1,0,1,0,1,0,563,460,0,0,162
berkl001,2010,0,0,0,0,1,0,481,404,0,0,162
berkl001,2011,1,0,1,0,1,0,587,488,0,0,162
berkl001,2012,0,0,0,0,0,0,97,81,0,0,162
berkl001,2013,0,0,0,0,1,0,294,256,0,0,163
berlj101,1924,0,0,0,0,0,0,2,2,8,0,154
berlj101,1931,0,0,0,0,0,1,36,35,111,4,153
berlj101,1932,0,0,0,0,0,0,10,10,46,1,154
berlj101,1933,0,0,0,0,0,0,14,13,50,1,152
bermb101,1918,0,0,0,0,0,0,0,0,0,0,130
bermj001,2024,0,0,0,0,0,0,0,0,6,0,162
berna001,2000,0,0,0,0,0,0,0,0,34,0,162
berna001,2001,0,0,0,0,0,0,0,0,12,0,162
berna001,2002,0,0,0,0,0,1,5,4,101,0,161
berna001,2003,0,0,0,0,0,1,6,6,133,0,162
berna001,2004,0,0,0,0,0,0,6,5,32,0,162
berna001,2005,0,0,0,0,0,0,2,1,47,0,162
berna001,2006,0,0,0,0,0,0,0,0,15,0,162
bernb001,2022,0,0,0,0,0,0,0,0,2,0,162
bernb001,2023,0,0,0,0,0,0,0,0,50,0,162
bernb001,2024,0,0,0,0,0,0,0,0,51,0,162
bernb101,1901,0,1,0,1,0,1,118,106,257,24,137
bernb101,1902,0,1,0,1,0,1,95,94,226,23,137
bernb101,1903,0,1,0,1,0,1,67,65,165,17,140
bernb101,1904,0,1,0,1,0,1,131,124,320,34,154
bernb101,1905,0,1,0,1,0,1,64,67,174,17,155
bernb101,1906,0,1,0,1,0,1,98,99,256,23,157
bernb101,1907,0,0,0,0,0,0,16,15,42,3,158
bernc101,1901,0,0,0,0,0,0,76,76,0,0,141
bernc102,1953,0,0,0,0,1,0,348,310,0,0,154
bernd001,2008,0,0,0,0,0,0,4,4,0,0,162
bernd001,2013,0,0,0,0,0,0,64,53,0,0,162
bernd001,2014,0,0,0,0,0,0,9,7,0,0,162
bernd001,2015,0,0,0,0,0,0,6,5,0,0,162
bernd101,1978,0,0,0,0,0,0,6,5,48,0,162
bernd101,1979,0,0,0,0,0,0,3,0,44,0,163
bernd101,1981,0,0,0,0,0,0,0,0,5,0,109
bernd101,1982,0,0,0,0,0,0,0,0,79,0,163
bernj101,1976,0,0,0,0,0,0,21,21,0,0,159
bernj101,1977,0,0,0,0,1,0,317,305,0,0,162
bernj101,1978,0,0,0,0,0,0,182,165,0,0,160
bernj101,1979,0,0,0,0,0,0,1,1,0,0,162
bernj102,1909,0,0,0,0,0,0,0,0,1,0,154
bernr001,2008,0,0,0,0,0,0,86,76,0,0,161
bernr001,2009,0,0,0,0,0,0,5,4,0,0,162
bernr001,2010,0,0,0,0,1,0,461,414,0,0,162
bernr001,2011,0,0,0,0,1,0,337,309,0,0,161
bernr001,2012,0,0,0,0,1,0,261,227,0,0,162
bernr001,2013,0,0,0,0,0,0,250,227,0,0,162
bernr001,2014,0,0,0,0,0,0,80,66,0,0,162
bernt001,1979,0,0,0,0,0,0,58,40,0,0,160
bernt001,1980,0,0,0,0,0,0,202,183,0,0,162
bernt001,1981,1,0,1,0,1,0,450,384,0,0,106
bernt001,1982,1,0,1,0,1,0,630,540,0,0,162
bernt001,1983,1,0,1,0,1,0,606,533,0,0,162
bernt001,1984,0,0,0,0,1,0,497,439,0,0,163
bernt001,1985,1,0,1,0,1,0,579,500,0,0,162
bernt001,1986,1,0,1,0,1,0,636,562,0,0,163
bernt001,1987,1,0,1,0,1,0,573,507,0,0,162
bernt001,1991,0,0,0,0,0,0,12,12,0,0,162
bernv101,1977,0,0,0,0,0,0,1,1,20,0,162
bernw001,2022,0,0,0,0,0,0,42,42,0,0,162
bernw101,1918,0,0,0,0,0,0,0,0,0,0,126
beroj101,1948,0,0,0,0,0,0,10,9,0,0,154
beroj101,1951,0,0,0,0,0,0,187,160,0,0,154
berra001,2001,0,0,0,0,0,0,56,53,0,0,162
berra001,2002,0,0,0,0,0,0,83,75,0,0,162
berra001,2003,1,0,1,0,1,0,635,567,0,0,162
berra001,2004,1,0,1,0,1,0,554,512,0,0,162
berra001,2005,1,0,1,0,1,0,652,608,0,0,162
berra001,2006,1,0,1,0,1,0,503,474,0,0,162
berra001,2007,0,0,0,0,0,0,13,11,0,0,162
berra001,2008,0,0,0,0,1,0,256,226,0,0,162
berra001,2009,0,0,0,0,0,0,55,49,0,0,162
berrc101,1904,0,0,0,0,0,0,2,1,0,0,156
berrc101,1906,0,0,0,0,0,0,33,30,0,0,149
berrc101,1907,0,0,0,0,0,0,19,19,0,0,150
berrc103,1925,0,0,0,0,0,0,14,14,0,0,153
berrc103,1928,0,0,0,0,0,0,191,177,0,0,154
berrc103,1929,0,0,0,0,0,0,225,207,0,0,155
berrc103,1930,0,0,0,0,1,0,269,256,0,0,154
berrc103,1931,1,0,0,0,1,0,375,357,0,0,153
berrc103,1932,0,0,0,0,1,0,275,258,0,0,152
berrc103,1933,0,0,0,0,1,0,286,271,0,0,151
berrc103,1934,0,0,0,0,1,0,300,269,0,0,153
berrc103,1935,0,0,0,0,0,0,202,190,0,0,149
berrc103,1936,0,0,0,0,0,0,22,17,0,0,154
berrc103,1938,0,0,0,0,0,0,2,2,0,0,154
berrd001,1977,0,0,0,0,0,0,42,40,0,0,162
berrd001,1978,0,0,0,0,0,0,153,135,0,0,161
berrd001,1979,0,0,0,0,0,0,140,123,0,0,163
berrd001,1980,0,0,0,0,1,0,271,245,0,0,162
berrd001,1981,0,0,0,0,1,0,257,232,0,0,103
berrd001,1982,1,0,1,0,1,0,583,529,0,0,162
berrd001,1983,1,0,1,0,1,0,614,537,0,0,162
berrd001,1984,0,0,0,0,1,0,500,450,0,0,162
berrd001,1985,0,0,0,0,0,0,118,109,0,0,161
berrd001,1986,0,0,0,0,0,0,121,108,0,0,162
berrd001,1987,0,0,0,0,0,0,54,45,0,0,162
berrd002,1987,0,0,0,0,0,0,31,28,0,0,161
berrd002,1988,0,0,0,0,1,0,332,309,0,0,163
berrd002,1989,0,0,0,0,1,0,361,334,0,0,162
berrd002,1990,0,0,0,0,0,0,59,53,0,0,162
berrd002,1991,0,0,0,0,0,0,173,160,0,0,160
berrd002,1992,0,0,0,0,1,0,328,307,0,0,162
berrd002,1993,0,0,0,0,1,0,363,335,0,0,162
berrd002,1994,0,0,0,0,1,0,276,255,0,0,115
berrd002,1995,0,0,0,0,0,0,97,82,0,0,144
berrd002,1997,0,0,0,0,0,0,188,167,0,0,162
berrd101,1912,0,0,0,0,0,0,4,4,0,0,158
berrg001,1989,0,0,0,0,0,0,143,136,0,0,161
berrg001,1990,0,0,0,0,0,0,5,4,0,0,162
berrg001,1992,0,0,0,0,0,0,18,15,0,0,162
berrg001,1993,0,0,0,0,0,0,36,34,0,0,162
berrg001,1994,1,0,1,0,1,0,391,340,0,0,114
berrg001,1995,1,0,1,0,1,0,616,546,0,0,144
berrg001,1996,1,0,1,0,1,0,643,586,0,0,162
berrg001,1997,1,0,1,0,1,0,648,561,0,0,162
berrg001,1998,0,0,0,0,0,0,217,191,0,0,162
berrg001,1999,0,0,0,0,0,0,73,62,0,0,162
berrg001,2000,0,0,0,0,0,0,35,31,0,0,162
berrj001,2016,0,0,0,0,0,0,1,1,58,0,162
berrj001,2017,0,0,0,0,0,1,5,5,145,0,162
berrj001,2018,0,1,0,1,0,1,4,4,192,2,162
berrj001,2019,0,1,0,1,0,1,5,4,200,1,162
berrj001,2020,0,1,0,1,0,1,0,0,63,0,60
berrj001,2021,0,1,0,1,0,1,4,3,192,1,162
berrj001,2022,0,1,0,1,0,1,0,0,172,0,162
berrj001,2023,0,1,0,1,0,1,0,0,189,0,162
berrj001,2024,0,1,0,1,0,1,0,0,192,1,162
berrj101,1902,0,0,0,0,0,0,5,4,0,0,138
berrj102,1942,0,0,0,0,0,0,0,0,2,0,155
berrj102,1944,0,0,0,0,0,1,30,25,111,0,155
berrj102,1945,0,0,0,0,0,1,39,35,130,0,153
berrj102,1946,0,0,0,0,0,0,12,10,50,0,155
berrj103,1921,0,0,0,0,0,0,7,6,0,0,153
berrj103,1922,0,0,0,0,0,0,0,0,0,0,156
berrk101,1962,0,0,0,0,0,0,6,6,0,0,162
berrk101,1963,0,0,0,0,0,0,6,5,0,0,162
berrk101,1964,0,0,0,0,0,0,39,32,0,0,162
berrk101,1965,1,0,1,0,1,0,513,472,0,0,162
berrk101,1966,0,0,0,0,1,0,482,443,0,0,163
berrk101,1967,1,0,1,0,1,0,538,485,0,0,162
berrk101,1968,1,0,1,0,1,0,529,504,0,0,162
berrk101,1969,0,0,0,0,1,0,324,297,0,0,162
berrk101,1970,1,0,1,0,1,0,515,463,0,0,162
berrk101,1971,0,0,0,0,1,0,326,298,0,0,162
berrk101,1972,0,0,0,0,1,0,459,409,0,0,155
berrk101,1973,0,0,0,0,1,0,447,415,0,0,162
berrk101,1974,0,0,0,0,1,0,290,267,0,0,162
berrk101,1975,0,0,0,0,0,0,42,40,0,0,159
berrn101,1948,0,0,0,0,1,0,301,256,0,0,154
berrn101,1949,1,0,0,0,1,0,365,329,0,0,155
berrn101,1950,0,0,0,0,0,0,46,40,0,0,157
berrn101,1951,0,0,0,0,0,0,168,157,0,0,154
berrn101,1952,0,0,0,0,0,0,216,189,0,0,156
berrn101,1953,0,0,0,0,0,0,120,107,0,0,154
berrn101,1954,0,0,0,0,0,0,10,9,0,0,154
berrp001,2023,0,0,0,0,0,0,0,0,1,0,162
berrp001,2024,0,0,0,0,0,0,0,0,19,0,162
berrq001,2012,0,0,0,0,1,0,330,291,0,0,162
berrq001,2013,0,0,0,0,0,0,9,8,0,0,162
berrq001,2014,0,0,0,0,0,0,2,2,0,0,162
berrq001,2015,0,0,0,0,0,0,1,1,0,0,162
berrq001,2017,0,0,0,0,0,0,3,3,0,0,162
berrr101,1934,0,0,0,0,0,0,81,79,0,0,153
berrr101,1936,0,0,0,0,1,0,276,267,0,0,156
berrr101,1937,0,0,0,0,0,0,6,6,0,0,154
berrr101,1938,0,0,0,0,0,0,110,100,0,0,152
berrr101,1939,0,0,0,0,1,0,248,231,0,0,153
berrr101,1940,0,0,0,0,1,0,285,261,0,0,152
berrr101,1941,1,0,0,0,1,0,297,279,0,0,156
berrr101,1942,0,0,0,0,0,0,35,32,0,0,154
berrr101,1943,0,0,0,0,0,0,31,28,0,0,156
berrr101,1944,0,0,0,0,0,0,19,17,0,0,155
berrr101,1945,0,0,0,0,0,0,32,30,0,0,154
berrs001,1990,0,0,0,0,0,0,25,23,0,0,161
berrs001,1991,0,0,0,0,0,0,66,60,0,0,162
berrs001,1992,0,0,0,0,0,0,58,57,0,0,162
berrs001,1993,0,0,0,0,1,0,351,299,0,0,163
berrs001,1994,1,0,1,0,1,0,359,320,0,0,114
berrs001,1995,0,0,0,0,1,0,348,314,0,0,144
berrs001,1996,0,0,0,0,1,0,469,431,0,0,162
berrs001,1997,0,0,0,0,1,0,339,301,0,0,162
berrs001,1998,0,0,0,0,1,0,342,299,0,0,162
berrs001,1999,0,0,0,0,1,0,281,259,0,0,161
berrs001,2000,0,0,0,0,0,0,54,50,0,0,162
berrs002,2024,0,0,0,0,0,0,45,37,0,0,162
berry101,1946,0,0,0,0,0,0,23,22,0,0,154
berry101,1947,0,0,0,0,1,0,302,293,0,0,155
berry101,1948,1,0,1,0,1,0,491,469,0,0,154
berry101,1949,1,0,0,0,1,0,439,415,0,0,155
berry101,1950,1,0,1,0,1,0,646,597,0,0,155
berry101,1951,1,0,1,0,1,0,585,547,0,0,154
berry101,1952,1,0,1,0,1,0,597,534,0,0,154
berry101,1953,1,0,1,0,1,0,553,503,0,0,151
berry101,1954,1,0,1,0,1,0,638,584,0,0,155
berry101,1955,1,0,1,0,1,0,615,541,0,0,154
berry101,1956,1,0,1,0,1,0,573,521,0,0,154
berry101,1957,1,0,1,0,1,0,545,482,0,0,154
berry101,1958,0,0,0,0,1,0,476,433,0,0,155
berry101,1959,1,0,1,0,1,0,511,472,0,0,155
berry101,1960,0,0,0,0,1,0,395,359,0,0,155
berry101,1961,0,0,0,0,1,0,430,395,0,0,163
berry101,1962,0,0,0,0,1,0,263,232,0,0,162
berry101,1963,0,0,0,0,0,0,164,147,0,0,161
berry101,1965,0,0,0,0,0,0,9,9,0,0,164
bertd101,1960,0,0,0,0,0,0,19,15,0,0,156
bertd101,1961,0,0,0,0,1,0,287,267,0,0,156
bertd101,1962,0,0,0,0,0,0,232,215,0,0,162
bertd101,1963,0,0,0,0,1,0,350,322,0,0,162
bertd101,1964,0,0,0,0,1,0,395,353,0,0,162
bertd101,1965,0,0,0,0,0,0,154,132,0,0,163
bertd101,1967,0,0,0,0,0,0,7,6,0,0,162
bertf101,1964,0,0,0,0,0,0,7,5,26,1,163
bertf101,1965,0,0,0,0,0,0,1,1,6,0,162
bertf101,1966,0,0,0,0,0,0,20,19,63,0,160
bertf101,1967,0,0,0,0,0,1,46,44,117,3,161
bertf101,1968,0,0,0,0,0,1,41,38,127,1,161
bertf101,1969,0,0,0,0,0,0,14,12,41,0,162
bertf101,1970,0,0,0,0,0,0,9,7,31,0,162
berth102,1903,0,0,0,0,0,0,16,15,0,0,139
bertj001,2018,0,0,0,0,0,0,15,15,0,0,162
bertj001,2019,0,0,0,0,1,0,287,256,0,0,162
bertj001,2020,0,0,0,0,1,0,149,120,0,0,60
bertj001,2021,0,0,0,0,1,0,271,233,0,0,162
bertj001,2022,0,0,0,0,1,0,404,358,0,0,162
bertj001,2023,0,0,0,0,1,0,424,388,0,0,162
bertj001,2024,0,0,0,0,0,0,74,66,0,0,162
bertl101,1936,0,0,0,0,0,0,0,0,2,0,154
bertm001,1995,0,0,0,0,0,0,0,0,14,0,145
bertm001,1996,0,0,0,0,0,0,0,0,28,0,162
bertm001,1997,0,0,0,0,0,0,0,0,3,0,161
bertr101,1953,0,0,0,0,0,0,1,1,0,0,158
bertr101,1954,0,0,0,0,0,0,40,37,0,0,155
bertr101,1955,0,0,0,0,0,0,73,68,0,0,154
bertr101,1956,0,0,0,0,0,0,72,66,0,0,155
bertr101,1957,0,0,0,0,1,0,325,295,0,0,154
bertr101,1958,0,0,0,0,1,0,273,240,0,0,154
bertr101,1959,0,0,0,0,1,0,331,308,0,0,154
bertr101,1960,1,0,1,0,1,0,506,460,0,0,154
bertr101,1961,0,0,0,0,1,0,303,270,0,0,161
bertr101,1962,0,0,0,0,0,0,0,0,0,0,161
berua001,1995,0,0,0,0,0,0,1,1,44,0,144
berua001,1996,0,0,0,0,0,0,0,0,3,0,162
besaf101,1956,0,0,0,0,0,0,5,4,17,0,154
bescb101,1908,0,0,0,0,0,0,129,114,0,0,155
bescb101,1909,1,0,1,0,1,0,512,446,0,0,157
bescb101,1910,1,0,1,0,1,0,683,591,0,0,156
bescb101,1911,1,0,1,0,1,0,706,599,0,0,159
bescb101,1912,1,0,1,0,1,0,640,548,0,0,155
bescb101,1913,1,0,1,0,1,0,604,511,0,0,156
bescb101,1914,1,0,1,0,1,0,571,512,0,0,156
bescb101,1915,1,0,1,0,1,0,549,486,0,0,157
bescb101,1916,1,0,1,0,1,0,627,561,0,0,153
bescb101,1917,0,0,0,0,0,0,134,110,0,0,154
bescb101,1918,0,0,0,0,0,0,72,60,0,0,129
bessd101,1955,0,0,0,0,0,0,23,20,63,1,154
bessd101,1956,0,0,0,0,0,1,20,18,79,0,154
bessd101,1957,0,0,0,0,0,0,4,4,44,0,154
bessd101,1958,0,0,0,0,0,0,3,2,24,0,154
bessh101,1940,0,0,0,0,0,0,23,19,53,0,154
bessh101,1941,0,0,0,0,0,0,5,5,19,1,154
bessh101,1942,0,0,0,0,0,1,57,53,133,4,154
bessh101,1943,0,0,0,0,0,0,8,8,16,0,155
bessh101,1946,0,0,0,0,0,0,6,5,20,0,155
bestk001,1983,0,0,0,0,0,0,0,0,5,0,162
bestk001,1984,0,0,0,0,0,0,0,0,6,0,162
bestk001,1985,0,0,0,0,0,0,0,0,32,0,162
bestk001,1986,0,0,0,0,0,0,0,0,35,0,162
bestk001,1988,0,0,0,0,0,0,0,0,12,0,162
beswj101,1978,0,0,0,0,0,0,21,20,0,0,162
betad001,2011,0,0,0,0,0,0,0,0,2,0,162
betad001,2013,0,0,0,0,0,0,0,0,5,0,162
betad001,2014,0,0,0,0,0,1,0,0,90,0,162
betad001,2015,0,0,0,0,0,1,0,0,84,0,162
betad001,2016,0,0,0,0,0,0,0,0,73,0,162
betad001,2017,0,0,0,0,0,0,0,0,59,0,162
betad001,2018,0,0,0,0,0,0,1,1,66,0,162
betad001,2019,0,0,0,0,0,0,0,0,0,0,162
betad001,2020,0,0,0,0,0,0,0,0,11,0,60
betad001,2021,0,0,0,0,0,0,0,0,1,0,162
betar001,2003,0,0,0,0,0,0,0,0,38,0,162
betar001,2004,0,0,0,0,0,0,0,0,66,0,162
betar001,2005,0,0,0,0,0,0,0,0,67,0,162
betar001,2006,0,0,0,0,0,0,0,0,56,0,162
betar001,2007,0,0,0,0,0,0,1,1,79,0,162
betar001,2008,0,0,0,0,0,0,0,0,71,0,162
betar001,2009,0,0,0,0,0,0,0,0,56,0,162
betar001,2010,0,0,0,0,0,0,0,0,62,0,162
betar001,2011,0,0,0,0,0,0,0,0,62,0,162
betar001,2012,0,0,0,0,0,0,0,0,57,0,162
betar001,2013,0,0,0,0,0,0,0,0,28,0,162
betar001,2015,0,0,0,0,0,0,0,0,39,0,162
betay001,2005,0,0,0,0,0,0,228,211,0,0,162
betay001,2006,1,0,1,0,1,0,584,558,0,0,162
betay001,2007,1,0,1,0,1,0,559,536,0,0,162
betay001,2008,1,0,1,0,1,0,590,559,0,0,162
betay001,2009,1,0,1,0,1,0,508,470,0,0,162
betay001,2010,1,0,1,0,1,0,588,556,0,0,162
betay001,2011,1,0,1,0,1,0,584,556,0,0,162
betay001,2012,0,0,0,0,0,0,228,215,0,0,162
betay001,2013,0,0,0,0,1,0,409,391,0,0,162
betcf101,1910,0,0,0,0,0,0,96,89,0,0,153
betew001,2001,0,0,0,0,0,0,5,3,0,0,162
betew001,2004,0,0,0,0,0,0,52,47,0,0,162
betew001,2005,0,0,0,0,1,0,274,246,0,0,162
betew001,2006,0,0,0,0,1,0,412,373,0,0,162
betew001,2007,0,0,0,0,1,0,284,240,0,0,162
betew001,2008,0,0,0,0,0,0,198,189,0,0,162
betew001,2009,0,0,0,0,0,0,50,45,0,0,162
betew001,2010,0,0,0,0,1,0,315,276,0,0,162
betew001,2011,0,0,0,0,1,0,359,323,0,0,162
betew001,2012,0,0,0,0,1,0,376,341,0,0,162
betew001,2013,0,0,0,0,0,0,10,10,0,0,162
bethb101,1964,0,0,0,0,0,0,35,30,0,0,163
bethc001,2013,0,0,0,0,0,0,1,1,0,0,162
bethc001,2014,0,0,0,0,0,0,117,113,0,0,162
bethc001,2015,0,0,0,0,0,0,160,155,0,0,162
bethc001,2016,0,0,0,0,0,0,204,193,1,0,162
bethc001,2017,0,0,0,0,0,0,7,7,3,0,162
bethc001,2022,0,0,0,0,1,0,333,318,4,0,162
bethc001,2023,0,0,0,0,1,0,332,315,0,0,162
bethc001,2024,0,0,0,0,0,0,147,139,0,0,162
bethj101,1965,0,0,0,0,0,0,4,4,40,0,164
betta001,2021,0,0,0,0,0,0,1,1,10,0,162
bettc001,2013,0,0,0,0,0,0,14,11,44,0,162
bettc001,2014,0,0,0,0,0,0,3,3,24,0,162
bettc001,2015,0,0,0,0,0,1,33,29,115,0,162
bettc001,2016,0,1,0,1,0,1,58,49,186,1,162
bettc001,2017,0,0,0,0,0,0,15,11,46,0,162
bettc001,2018,0,0,0,0,0,1,39,34,120,0,163
bettc001,2019,0,0,0,0,0,0,10,5,63,0,162
betth101,1920,0,0,0,0,0,1,27,25,88,1,153
betth101,1921,0,0,0,0,0,1,27,30,100,1,154
betth101,1922,0,0,0,0,0,0,5,4,15,0,154
betth101,1923,0,0,0,0,0,1,32,31,84,2,155
betth101,1924,0,0,0,0,0,1,55,45,144,1,152
betth101,1925,0,0,0,0,0,1,28,34,97,1,153
betth101,1932,0,1,0,1,0,1,83,79,221,15,155
betth101,1933,0,1,0,1,0,1,84,76,242,17,156
betth101,1934,0,1,0,1,0,1,80,69,213,10,152
betth101,1935,0,0,0,0,0,1,47,44,159,2,153
betth102,1903,0,0,0,0,0,0,3,3,9,1,139
betth102,1913,0,0,0,0,0,0,1,1,3,0,156
bettj001,1984,0,0,0,0,0,0,0,0,9,0,162
bettl101,1928,0,0,0,0,0,0,181,159,0,0,154
bettl101,1931,0,0,0,0,0,0,231,206,0,0,154
bettl101,1932,0,0,0,0,0,0,37,30,0,0,154
bettm001,2014,0,0,0,0,0,0,213,189,0,0,162
bettm001,2015,1,0,1,0,1,0,654,597,0,0,162
bettm001,2016,1,0,1,0,1,0,730,672,0,0,162
bettm001,2017,1,0,1,0,1,0,712,628,0,0,162
bettm001,2018,1,0,1,0,1,0,614,520,0,0,162
bettm001,2019,1,0,1,0,1,0,706,597,0,0,162
bettm001,2020,1,0,1,0,1,0,246,219,0,0,60
bettm001,2021,1,0,1,0,1,0,550,466,0,0,162
bettm001,2022,1,0,1,0,1,0,639,572,0,0,162
bettm001,2023,1,0,1,0,1,0,693,584,0,0,162
bettm001,2024,1,0,1,0,1,0,516,450,0,0,162
betzb101,1914,0,0,0,0,0,0,8,9,0,0,157
betzb101,1915,1,0,0,0,1,0,389,367,0,0,157
betzb101,1916,1,0,1,0,1,0,536,510,0,0,153
betzb101,1917,1,0,0,0,1,0,358,328,0,0,154
betzb101,1918,0,0,0,0,1,0,240,230,0,0,131
bevah101,1952,0,0,0,0,0,0,18,18,0,0,154
bevah101,1955,0,0,0,0,0,0,3,3,0,0,155
bevah101,1961,0,0,0,0,0,0,3,3,0,0,154
bevak001,1971,0,0,0,0,0,0,145,137,0,0,162
bevak001,1972,0,0,0,0,0,0,38,35,0,0,156
bevak001,1973,0,0,0,0,1,0,309,276,0,0,162
bevak001,1974,0,0,0,0,0,0,137,125,0,0,162
bevak001,1975,0,0,0,0,1,0,294,258,0,0,162
bevak001,1976,0,0,0,0,0,0,7,7,0,0,161
bevak001,1977,0,0,0,0,0,0,104,96,0,0,162
bevak001,1978,0,0,0,0,1,0,271,248,0,0,162
bevak001,1979,0,0,0,0,1,0,346,297,0,0,161
bevak001,1980,0,0,0,0,0,0,129,114,0,0,162
bevak001,1981,0,0,0,0,0,0,34,27,0,0,103
bevak001,1982,0,0,0,0,0,0,145,123,0,0,162
bevak001,1983,0,0,0,0,0,0,177,156,0,0,163
bevak001,1984,0,0,0,0,0,0,95,80,0,0,162
bevak001,1985,0,0,0,0,0,0,167,138,0,0,162
beveb101,1944,0,0,0,0,0,0,17,16,43,3,154
beveb101,1945,0,1,0,1,0,1,68,63,184,14,152
beveb101,1946,0,1,0,1,0,1,94,84,249,17,154
beveb101,1947,0,1,0,1,0,1,63,58,165,10,155
bevej001,2002,0,0,0,0,0,0,0,0,19,0,161
bevib001,1996,0,0,0,0,0,0,0,0,11,0,161
bevib001,1997,0,0,0,0,0,0,0,0,16,0,161
bevib001,1998,0,0,0,0,0,0,0,0,40,0,161
bevib101,1901,0,0,0,0,0,0,7,7,9,0,138
bevil101,1942,0,0,0,0,0,0,2,3,9,0,151
bevim101,1903,0,0,0,0,1,0,277,260,0,0,136
bevim101,1904,0,0,0,0,0,0,217,196,0,0,155
biagj001,2016,0,0,0,0,0,0,0,0,67,0,162
biagj001,2017,0,0,0,0,0,1,3,2,119,0,162
biagj001,2018,0,0,0,0,0,0,0,0,72,0,162
biagj001,2019,0,0,0,0,0,0,0,0,64,0,162
biagj001,2020,0,0,0,0,0,0,0,0,4,0,60
biagj001,2021,0,0,0,0,0,0,0,0,3,0,162
bianb001,1982,0,0,0,0,0,0,3,2,0,0,162
bianb001,1983,0,0,0,0,0,0,15,15,0,0,163
bianb001,1984,0,0,0,0,0,0,145,134,0,0,162
bianb001,1985,0,0,0,0,0,0,161,138,0,0,162
bianb001,1986,0,0,0,0,0,0,209,190,0,0,162
bianb001,1987,0,0,0,0,0,0,74,71,0,0,162
bianj001,2012,0,0,0,0,0,0,76,69,0,0,162
bianj001,2013,0,0,0,0,1,0,252,236,0,0,162
bianj001,2014,0,0,0,0,0,0,74,70,0,0,162
bianj001,2015,0,0,0,0,0,0,2,2,0,0,162
biant101,1975,0,0,0,0,0,0,38,34,0,0,162
biash101,1949,0,0,0,0,0,0,33,24,0,0,154
bibbj001,1972,0,0,0,0,0,0,12,8,40,0,156
bibbj001,1973,0,1,0,1,0,1,3,2,196,11,162
bibbj001,1974,0,1,0,1,0,1,0,0,264,11,161
bibbj001,1975,0,1,0,1,0,1,0,0,181,6,159
bibbj001,1976,0,1,0,1,0,1,0,0,163,4,159
bibbj001,1977,0,1,0,1,0,1,0,0,206,9,161
bibbj001,1978,0,0,0,0,0,1,34,31,107,3,161
bibbj001,1979,0,0,0,0,0,1,52,45,137,4,163
bibbj001,1980,0,1,0,1,0,1,95,77,238,6,162
bibbj001,1981,0,0,0,0,0,1,34,28,93,2,103
bibbj001,1983,0,0,0,0,0,0,20,18,78,0,162
bibbj001,1984,0,0,0,0,0,0,0,0,16,0,161
bibea001,2017,0,0,0,0,0,0,3,3,69,0,162
bibea001,2018,0,0,0,0,0,0,0,0,45,0,162
bibet001,2023,0,0,0,0,0,1,0,0,142,0,162
bibet001,2024,0,1,0,1,0,1,0,0,173,0,161
bichb001,2019,0,0,0,0,0,0,212,196,0,0,162
bichb001,2020,0,0,0,0,1,0,128,123,0,0,60
bichb001,2021,1,0,1,0,1,0,690,640,0,0,162
bichb001,2022,1,0,1,0,1,0,697,652,0,0,162
bichb001,2023,1,0,1,0,1,0,601,571,0,0,162
bichb001,2024,0,0,0,0,1,0,336,311,0,0,162
bichd001,1988,0,0,0,0,0,0,50,46,0,0,162
bichd001,1989,0,0,0,0,0,0,146,138,0,0,162
bichd001,1990,0,0,0,0,1,0,371,349,0,0,162
bichd001,1991,0,0,0,0,1,0,475,445,0,0,162
bichd001,1992,0,0,0,0,1,0,411,387,0,0,162
bichd001,1993,1,0,1,0,1,0,581,538,0,0,162
bichd001,1994,1,0,1,0,1,0,509,484,0,0,117
bichd001,1995,1,0,1,0,1,0,612,579,0,0,144
bichd001,1996,1,0,1,0,1,0,694,633,0,0,162
bichd001,1997,1,0,1,0,1,0,602,561,0,0,162
bichd001,1998,1,0,1,0,1,0,695,662,0,0,162
bichd001,1999,1,0,1,0,1,0,659,593,0,0,162
bichd001,2000,1,0,1,0,1,0,636,575,0,0,162
bichd001,2001,0,0,0,0,1,0,415,391,0,0,161
bickc101,1948,0,0,0,0,0,0,5,5,25,0,155
bickc101,1949,0,0,0,0,0,0,3,1,28,0,154
bickp001,2020,0,0,0,0,0,0,0,0,1,0,60
bickp001,2021,0,0,0,0,0,0,3,3,51,0,162
bickp001,2022,0,0,0,0,0,0,0,0,61,0,162
